
"MAKE","MODEL","MODEL_YR","BODY_STYLE","VEHICLE_TYPE","DRIVE_TRAIN","PRODUCTION_RELEASE","VEHICLE_CLASS","BODY_FRAME","NUM_OF_SEATING","SEAT_LOC","SEAT_LOC_COMMENTS","MIN_GROSS_WEIGHT","MAX_GROSS_WEIGHT","UPPER_BELT_ANCHORAGE","UPPER_BELT_ANCHORAGE_LOC","SEAT_BELT_PRETENSIONER","SEAT_BELT_PRETENSIONER_LOC","LOAD_LIMITERS","LOAD_LIMITERS_LOC","FRNT_BELT_INDICATOR","FRNT_BELT_LOC","REAR_BELT_INDICATOR","LATCH_REAR_POSITION","HEAD_SAB","HEAD_SAB_TYPE","HEAD_SAB_LOC","HEAD_SAB_MOUNT_LOC","HEAD_SAB_MEET_REQUIREMENTS","HEAD_SAB_DEPLOY_IN_ROLLOVER","TORSO_SAB","TORSO_SAB_TYPE","TORSO_SAB_LOC","TORSO_SAB_MOUNT_LOC","KNEE_BOLSTERS","KNEE_BOLSTERS_LOC","ADL","HEAD_RESTRAINT_IND","DYNAMIC_HEAD_RESTRAINT_IND","BETI","BLIND_SPOT_DETECTION","DAY_RUN_LIGHTS","ADAPTIVE_CRUISE_CONTROL","ABS","ARS","ARS_LOC","AUTO_CRASH_NOTIFICATION","CRASH_DATA_RECORDER","ANTI_THEFT_DEVICE","ANTI_THEFT_DEVICE_TYPE","FRNT_COLLISION_WARNING","NHTSA_FRNT_COLLISION_WARNING","NHTSA_FCW_EVALUATION","LANE_DEPARTURE_WARNING","NHTSA_LANE_DEPARTURE_WARNING","NHTSA_LDW_EVALUATION","CRASH_IMMINENT_BRAKE","NHTSA_CRASH_IMMINENT_BRAKE","NHTSA_CIB_EVALUATION","DYNAMIC_BRAKE_SUPPORT","NHTSA_DYNAMIC_BRAKE_SUPPORT","NHTSA_DBS_EVALUATION","NHTSA_ESC","PELVIS_SAB","PELVIS_SAB_TYPE","PELVIS_SAB_LOC","PELVIS_SAB_MOUNT_LOC","OVERALL_STARS","FRNT_TEST_NO","FRNT_VIN","FRNT_DRIV_STARS","FRNT_PASS_STARS","FRNT_SAFETY_CONCERN_DRIV","FRNT_SAFETY_CONCERN_PASS","FRNT_FOOT_NOTES","FRNT_FOOT_NOTES_PASS","OVERALL_FRNT_STARS","CURB_WEIGHT","FRNT_TESTED_WITH","HIC15_DRIV","CHEST_DEFL_DRIV","LEFT_FEMUR_DRIV","RIGHT_FEMUR_DRIV","NIJ_DRIV","NECK_TENS_DRIV","NET_COMP_DRIV","HIC15_PASS","CHEST_DEFL_PASS","LEFT_FEMUR_PASS","RIGHT_FEMUR_PASS","NIJ_PASS","NECK_TENS_PASS","NET_COMP_PASS","SIDE_TEST_NO","SIDE_VIN","SIDE_DRIV_STARS","SIDE_PASS_STARS","SIDE_BARRIER_STAR","COMB_FRNT_STAR","COMB_REAR_STAR","SIDE_SAFETY_CONCERN_DRIV","SIDE_SAFETY_CONCERN_PASS","SIDE_FOOT_NOTES","SIDE_FOOT_NOTES_PASS","OVERALL_SIDE_STARS","SIDE_TESTED_WITH","SIDE_HIC_36_DRIV","RIB_DEFLECTION_DRIV","ABDOMEN_FORCE_DRIV","SYMPHYSIS_FORCE_DRIV","SIDE_HIC_36_PASS","PELVIC_FORCE_PASS","POLE_TEST_NO","POLE_VIN","SIDE_POLE_STARS","POLE_SAFETY_CONCERN","POLE_FOOT_NOTES","POLE_TESTED_WITH","POLE_HIC_36_DRIV","PELVIC_FORCE","ROLLOVER_POSSIBILITY","STATIC_STABI_FACTOR","TIP","ROLL_SAFETY_CONCERN","ROLL_FOOT_NOTES","ROLLOVER_STARS","NHTSA_BACKUP_CAMERA","BACKUP_CAMERA"
"FORD","EXPLORER",2017,"SUV","MPV","FWD",1,"SUV","uni-body","6 or 7","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,5980,6400,"Standard","1, 3","Standard","1,3","Standard","1,3,4,6","Yes","1, 3","No","4, 6, 9","Standard","Curtain","1, 3, 4, 6, 7, 9","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","Standard","3",,"1, 3, 4, 6, 7, 9",,,"Optional","Standard",,,,,"Optional","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,7871,"1FM5K8B87DGA12687",4,5,,,,,5,4633,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,.31,709.374,136.612,9486,"1FM5K7B88GGA49925",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.1,23.971,708.09,952.288,143.647,3170.931,9485,"1FM5K7B88GGA75084",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",406.578,4041.518,.164,1.24,"No Tip",,,4,"Standard","Standard"
"FORD","F-150 CREW CAB",2017,"PU/CC","TRUCK","4x2",1,"TRUCK","body-on-frame","5 or 6","5 = 1, 3, 4, 5, 6; 6 = 1, 2, 3, 4, 5, 6",,6150,7850,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1, 3","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Standard",,,,,"Standard","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,9097,"1FTFW1EG4FFA22240",5,5,,,,,5,5060,"FRONTAL AIR BAG",198.983,14.859,2010.959,566.312,.28,1492.375,299.57,202.914,7.868,1812.967,1417.848,.32,739.067,287.586,9087,"1FTEW1CP9FFA02001",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",20.292,17.121,316.811,721.089,25.37,751.567,9088,"1FTEW1C85FFA22741",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",280.77,2058.736,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-150 CREW CAB",2017,"PU/CC","TRUCK","4x4",1,"TRUCK","body-on-frame","5 or 6","5 = 1, 3, 4, 5, 6; 6 = 1, 2, 3, 4, 5, 6",,6150,7850,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1, 3","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Standard",,,,,"Standard","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,9097,"1FTFW1EG4FFA22240",5,5,,,,,5,5060,"FRONTAL AIR BAG",198.983,14.859,2010.959,566.312,.28,1492.375,299.57,202.914,7.868,1812.967,1417.848,.32,739.067,287.586,9087,"1FTEW1CP9FFA02001",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",20.292,17.121,316.811,721.089,25.37,751.567,9088,"1FTEW1C85FFA22741",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",280.77,2058.736,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-150 REGULAR CAB",2017,"PU/RC","TRUCK","4x2",1,"TRUCK","body-on-frame","2 or 3","2 = 1,3; 3 = 1,2,3",,6010,7850,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1, 3","No",,"Standard","Curtain","1, 3","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3",,,"Optional","Standard",,,,,"Standard","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,9111,"1FTEX1E80FFA23385",5,5,,,,,5,4732,"FRONTAL AIR BAG",189.269,18.084,531.468,536.593,.3,1338.555,84.193,120.751,10.085,2088.356,1037.479,.38,667.242,16.664,9099,"1FTEXC87FFA09292",5,,5,5,,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",21.665,20.706,380.236,771.729,,,9100,"1FTEX1C81FFA09305",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",413.988,2044.239,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-150 REGULAR CAB",2017,"PU/RC","TRUCK","4x4",1,"TRUCK","body-on-frame","2 or 3","2 = 1,3; 3 = 1,2,3",,6010,7850,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1, 3","No",,"Standard","Curtain","1, 3","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3",,,"Optional","Standard",,,,,"Standard","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,9111,"1FTEX1E80FFA23385",5,5,,,,,5,4732,"FRONTAL AIR BAG",189.269,18.084,531.468,536.593,.3,1338.555,84.193,120.751,10.085,2088.356,1037.479,.38,667.242,16.664,9099,"1FTEXC87FFA09292",5,,5,5,,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",21.665,20.706,380.236,771.729,,,9100,"1FTEX1C81FFA09305",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",413.988,2044.239,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-150 SUPERCAB",2017,"PU/EC","TRUCK","4x2",1,"TRUCK","body-on-frame","5 or 6"," 5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,6100,7850,"Standard","1, 3","Standard","1,3","Standard","1,3,4,6","Yes","1, 3","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Standard",,,,,"Standard","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,9111,"1FTEX1E80FFA23385",5,5,,,,,5,4732,"FRONTAL AIR BAG",189.269,18.084,531.468,536.593,.3,1338.555,84.193,120.751,10.085,2088.356,1037.479,.38,667.242,16.664,9099,"1FTEXC87FFA09292",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",21.665,20.706,380.236,771.729,53.425,1358.096,9100,"1FTEX1C81FFA09305",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",413.988,2044.239,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-150 SUPERCAB",2017,"PU/EC","TRUCK","4x4",1,"TRUCK","body-on-frame","5 or 6"," 5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,6100,7850,"Standard","1, 3","Standard","1,3","Standard","1,3,4,6","Yes","1, 3","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Standard",,,,,"Standard","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,9111,"1FTEX1E80FFA23385",5,5,,,,,5,4732,"FRONTAL AIR BAG",189.269,18.084,531.468,536.593,.3,1338.555,84.193,120.751,10.085,2088.356,1037.479,.38,667.242,16.664,9099,"1FTEXC87FFA09292",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",21.665,20.706,380.236,771.729,53.425,1358.096,9100,"1FTEX1C81FFA09305",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",413.988,2044.239,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-250 CREW CAB",2017,"PU/CC","TRUCK","4x2",1,"TRUCK","body-on-frame","5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900,10000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","No","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,9999,"1FT7W2B67HEB24677",5,4,,,"The frontal and overall ratings apply to vehicles manufactured on or before 10/3/17 at the Kentucky Truck Plant and on or before 10/27/17 at the Ohio Assembly Plant",,5,6697,"FRONTAL AIR BAG",77.168,18.364,172.422,540.984,.31,760.342,114.797,287.669,11.527,2038.754,1221.672,.45,645.544,350.489,9998,"1FT7W2A63HEB24676",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",10.791,18.554,541.58,510.513,37.258,449.052,9979,"1FT7W2A61HEB24675",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",275.416,2539.559,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-250 CREW CAB",2017,"PU/CC","TRUCK","4x4",1,"TRUCK","body-on-frame","5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900,10000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","No","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,4,9999,"1FT7W2B67HEB24677",5,4,,,"The frontal and overall ratings apply to vehicles manufactured on or before 10/3/17 at the Kentucky Truck Plant and on or before 10/27/17 at the Ohio Assembly Plant",,5,6697,"FRONTAL AIR BAG",77.168,18.364,172.422,540.984,.31,760.342,114.797,287.669,11.527,2038.754,1221.672,.45,645.544,350.489,9998,"1FT7W2A63HEB24676",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",10.791,18.554,541.58,510.513,37.258,449.052,9979,"1FT7W2A61HEB24675",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",275.416,2539.559,.298,1.076,"No Tip",,,3,"Optional","Optional"
"FORD","F-250 REGULAR CAB",2017,"PU/RC","TRUCK","4x2",1,"TRUCK","body-on-frame","2,3","2 = 1,3; 3 = 1,2,3;",,9900,10000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No",,"Standard","Curtain","1, 3","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,4,10088,"1FT7X2B61HED39114",5,4,,,"The frontal and overall ratings apply to vehicles manufactured on or before 10/3/17 at the Kentucky Truck Plant and on or before 10/27/17 at the Ohio Assembly Plant",,4,6523,"FRONTAL AIR BAG",90.557,22.864,223.16,284.093,.35,838.602,273.029,338.867,13.794,1241.008,791.7,.38,585.842,171.697,9980,"1FT7X2A60HEB24678",5,,5,5,,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",16.282,15.673,491.309,490.561,,,10006,"1FT7X2A62HEB24679",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",584.053,2419.514,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-250 REGULAR CAB",2017,"PU/RC","TRUCK","4x4",1,"TRUCK","body-on-frame","2,3","2 = 1,3; 3 = 1,2,3;",,9900,10000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No",,"Standard","Curtain","1, 3","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,4,10088,"1FT7X2B61HED39114",5,4,,,"The frontal and overall ratings apply to vehicles manufactured on or before 10/3/17 at the Kentucky Truck Plant and on or before 10/27/17 at the Ohio Assembly Plant",,4,6523,"FRONTAL AIR BAG",90.557,22.864,223.16,284.093,.35,838.602,273.029,338.867,13.794,1241.008,791.7,.38,585.842,171.697,9980,"1FT7X2A60HEB24678",5,,5,5,,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",16.282,15.673,491.309,490.561,,,10006,"1FT7X2A62HEB24679",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",584.053,2419.514,.292,1.08,"No Tip",,,3,"Optional","Optional"
"FORD","F-250 SUPERCAB",2017,"PU/EC","TRUCK","4x2",1,"TRUCK","body-on-frame","5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900,10000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,5,10088,"1FT7X2B61HED39114",5,4,,,"The frontal and overall ratings apply to vehicles manufactured on or before 10/3/17 at the Kentucky Truck Plant and on or before 10/27/17 at the Ohio Assembly Plant",,4,6523,"FRONTAL AIR BAG",90.557,22.864,223.16,284.093,.35,838.602,273.029,338.867,13.794,1241.008,791.7,.38,585.842,171.697,9980,"1FT7X2A60HEB24678",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",16.282,15.673,491.309,490.561,38.292,471.774,10006,"1FT7X2A62HEB24679",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",584.053,2419.514,.191,1.19,"No Tip",,,4,"Optional","Optional"
"FORD","F-250 SUPERCAB",2017,"PU/EC","TRUCK","4x4",1,"TRUCK","body-on-frame","5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900,10000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Standard","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,4,10088,"1FT7X2B61HED39114",5,4,,,"The frontal and overall ratings apply to vehicles manufactured on or before 10/3/17 at the Kentucky Truck Plant and on or before 10/27/17 at the Ohio Assembly Plant",,4,6523,"FRONTAL AIR BAG",90.557,22.864,223.16,284.093,.35,838.602,273.029,338.867,13.794,1241.008,791.7,.38,585.842,171.697,9980,"1FT7X2A60HEB24678",5,5,5,5,5,,,,,5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",16.282,15.673,491.309,490.561,38.292,471.774,10006,"1FT7X2A62HEB24679",5,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",584.053,2419.514,.292,1.08,"No Tip",,,3,"Optional","Optional"
"FORD","F-350 REGULAR CAB",2017,"PU/RC","TRUCK","4x2",1,"TRUCK","body-on-frame","2,3","2 = 1,3; 3 = 1,2,3;",,9900,14000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No",,"Standard","Curtain","1, 3","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Optional","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,"Optional","Optional"
"FORD","F-350 REGULAR CAB",2017,"PU/RC","TRUCK","4x4",1,"TRUCK","body-on-frame","2,3","2 = 1,3; 3 = 1,2,3;",,9900,14000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No",,"Standard","Curtain","1, 3","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Optional","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,"Optional","Optional"
"FORD","F-350 SUPER CREW",2017,"PU/CC","TRUCK","4x2",1,"TRUCK","body-on-frame","5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900,14000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Optional","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,"Optional","Optional"
"FORD","F-350 SUPER CREW",2017,"PU/CC","TRUCK","4x4",1,"TRUCK","body-on-frame","5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900,14000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Optional","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,"Optional","Optional"
"FORD","F-350 SUPERCAB",2017,"PU/EC","TRUCK","4x2",1,"TRUCK","body-on-frame","5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900,14000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Optional","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,"Optional","Optional"
"FORD","F-350 SUPERCAB",2017,"PU/EC","TRUCK","4x4",1,"TRUCK","body-on-frame","5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900,14000,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","No",,,"1, 3, 4, 6",,,"Optional","Optional- fleet only",,,,,"Optional","Standard","Optional","(a) Passive Immobilizer, Passive Alarm","Optional","Optional",,"Optional","Optional",,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,"Optional","Optional"
"FORD","FIESTA",2017,"5 HB","PC","FWD",1,"PASSENGER CAR","uni-body","5","1, 3, 4, 5, 6",,3620,3620,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1, 3","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","Standard","1",,"1, 3, 4, 6",,,,,,,,,"Optional","Standard","Standard","(c) Passive Immobilizer Only",,"No",,,"No",,,"No",,,"No",,,,,,,4,6996,"3FADP4AJ8BM111431",5,4,,,,,4,2618,"FRONTAL AIR BAG",,,,,,,,,,,,,,,9475,"3FADP4AJ8GM103059",5,5,5,5,5,,"Due to the intrusion of the left rear door during the side impact test,  the interior door panel struck the torso of the rear passenger dummy, causing a high lower spinei  acceleration. High lower spine accelerations, in excess of 82 g's, indicate a higher likelihood of thoracic injury",,"These ratings do not apply to vehicles produced on or after March 22, 2017",5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,8489,"3FADP4AJ5EM148120",5,,"These ratings do not apply to vehicles produced on or after March 22, 2017","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,.143,1.29,,,,4,"Optional","Optional"
"FORD","FIESTA",2017,"4 DR","PC","FWD",1,"PASSENGER CAR","uni-body","5","1, 3, 4, 5, 6",,3620,3620,"Standard","1, 3","Standard","1,3","Standard","1,3","Yes","1, 3","No","4, 6","Standard","Curtain","1, 3, 4, 6","Roof","Yes","Yes","Standard","Torso/Pelvis","1, 3","Seat","Standard","1",,"1, 3, 4, 6",,,,,,,,,"Optional","Standard","Standard","(c) Passive Immobilizer Only",,"No",,,"No",,,"No",,,"No",,,,,,,4,6996,"3FADP4AJ8BM111431",5,4,,,,,4,2618,"FRONTAL AIR BAG",,,,,,,,,,,,,,,9475,"3FADP4AJ8GM103059",5,5,5,5,5,,"Due to the intrusion of the left rear door during the side impact test,  the interior door panel struck the torso of the rear passenger dummy, causing a high lower spinei  acceleration. High lower spine accelerations, in excess of 82 g's, indicate a higher likelihood of thoracic injury",,"These ratings do not apply to vehicles produced on or after March 22, 2017",5,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,8489,"3FADP4AJ5EM148120",5,,"These ratings do not apply to vehicles produced on or after March 22, 2017","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,.143,1.29,,,,4,"Optional","Optional"
"FORD","FLEX",2017,"SUV","MPV","AWD",1,"SUV","uni-body","6 or 7","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6000,6250,"Standard","1, 3","Standard","1,3","Standard","1,3,4,6","Yes","1, 3","No","4, 6, 9","Standard","Curtain","1, 3, 4, 6, 7, 9","Roof","Yes","Yes","Standard","Torso","1, 3","Seat",,,,"1, 3, 4, 6, 7, 9",,,"Optional",,,,,,"Standard","Standard","Standard","(d) Active Immobilizer, Passive Alarm","Optional","Optional",,,"No",,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.151,1.27,"No Tip",,,4,"Standard","Standard"
"FORD","FLEX",2017,"SUV","MPV","FWD",1,"SUV","uni-body","6 or 7","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6000,6250,"Standard","1, 3","Standard","1,3","Standard","1,3,4,6","Yes","1, 3","No","4, 6, 9","Standard","Curtain","1, 3, 4, 6, 7, 9","Roof","Yes","Yes","Standard","Torso","1, 3","Seat",,,,"1, 3, 4, 6, 7, 9",,,"Optional",,,,,,"Standard","Standard","Standard","(d) Active Immobilizer, Passive Alarm","Optional","Optional",,,"No",,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.164,1.24,"No Tip",,,4,"Standard","Standard"
